馬匹編號,馬名,平均比標準時間
9,黃金騎士,-0.28
5,開心勇駒,-0.22
3,安都,-0.08
1,一生好彩,-0.03
10,紫荊拼搏,-0.02
14,金滙千帥,0.2
13,八仟財陞,0.27
8,火悟空,0.35
2,風將,0.49
7,天然數字,0.5
12,騰龍踏雪,0.57
6,共享富裕,0.61
4,星幻,0.69
11,三寶進財,2.16
