馬匹編號,馬名,平均比標準時間
1,超和平,-0.86
12,天寶威威,-0.23
2,堅先生,0.17
6,實力加,0.18
3,千杯敬典,0.28
13,天天更好,0.44
4,金創福威,0.53
14,駿美一生,0.54
5,鋁神,1.08
10,杰遜仔,1.55
8,經典多寶,1.57
