馬匹編號,馬名,完成時間
9,綫路福將,94.8
12,最好玩,94.96
8,奮鬥輝煌,94.97
11,隼風雲,95.44
3,家傳之寶,95.48
13,威力非凡,95.56
6,大回報,95.76
2,劍飛聲,96.1
