馬匹編號,馬名,平均比標準時間
9,利高八斗,-0.02
11,賢者威楓,0.13
5,星運少爵,0.15
13,包裝天王,0.34
1,馬馳登,0.41
3,蹺妙,0.65
2,開心孖寶,0.65
14,我最好,0.71
6,活力輝煌,1.22
4,幸運二十,1.48
12,雙子美麗,1.67
