日期,馬場,跑道,場地狀況,途程,場次,名次,馬名,馬匹編號,今仗檔位,上仗檔位,該仗步速,該仗頭段,比標準頭段,該仗末段,比標準末段,完成時間,比標準時間,沿途走位,第一名,第二名,第三名,上仗騎師,今仗騎師,賽事班次,上仗負磅,今仗負磅
2026-01-01,ST,grass,好,1400,312,14,天然數字,4,12,13,58.57,59.21,0.71,23.87,0.72,83.08,1.43,8 9 9 14,韋金主,嘉應奇兵,確好勁,艾道拿,何澤堯,3,133,129
2026-02-01,ST,grass,好,1600,403,03,天然數字,4,12,9,70.62,71.22,0.32,22.86,-0.94,94.08,-0.62,10 10 7 3,一生好彩,紫荊傳令,天然數字,潘明輝,何澤堯,3,127,129
