馬匹編號,馬名,完成時間
1,爆出美麗,99.72
5,康昌之星,100.09
12,隨緣得勝,100.27
6,佳福駒,100.3
9,準希望,100.31
10,耀昌勝世,100.44
3,赤風驪,100.48
4,唯美主義,100.51
7,上浦福旺,100.76
