馬匹編號,馬名,平均比標準時間
4,優才,-0.35
2,滿心星,-0.33
8,翠兒威威,-0.24
1,銀亮奔騰,0.14
5,爆笑,0.17
10,雙星報喜,0.19
9,紫辰之星,0.25
12,凱明神駒,0.32
3,天然數字,0.34
6,勁好運,0.38
7,浪漫鬥士,0.5
