馬匹編號,馬名,平均比標準時間
6,東來欣賞,-0.16
3,赤海,-0.13
1,俏眼光,-0.05
4,三軍勇將,0.11
12,喵喵怪,0.15
2,人和家興,0.26
7,撼天鐵翼,0.29
11,盈妍威楓,0.39
10,佛亮老撾,0.4
9,星火燎原,0.52
5,時尚風趣,1.1
