馬匹編號,馬名,完成時間
7,喜馬,99.82
11,真叻仔,99.85
2,勁進駒,99.98
5,奮鬥輝煌,100.04
10,大數據,100.3
3,揀馬之皇,100.36
8,頌星,100.43
1,榮利雙收,100.58
12,明亮光輝,101.18
