馬匹編號,馬名,完成時間
9,紫辰之星,98.98
4,優才,99.31
12,凱明神駒,99.78
8,翠兒威威,99.82
1,銀亮奔騰,99.89
5,爆笑,100.07
6,勁好運,100.29
