日期,馬場,跑道,場地狀況,途程,場次,名次,馬名,馬匹編號,今仗檔位,上仗檔位,該仗步速,該仗頭段,比標準頭段,該仗末段,比標準末段,完成時間,比標準時間,前段位置,第一名,第二名,第三名,上仗騎師,今仗騎師,賽事班次,上仗負磅,今仗負磅
2026-01-01,ST,grass,好,1400,312,12,大文豪,8,9,11,58.57,59.33,0.83,23.67,0.52,83.0,1.35,13,韋金主,嘉應奇兵,確好勁,何澤堯,班德禮,3,128,126
2026-01-11,ST,grass,好/快,1600,343,13,大文豪,8,9,11,70.39,71.75,0.85,24.31,0.51,96.06,1.36,14,白鷺金剛,美麗星晨,超勁赤兔,何澤堯,班德禮,3,123,126
