馬匹編號,馬名,完成時間
7,幸運威龍,82.04
4,友瑩亮,82.21
1,榮利雙收,82.33
13,洪才,82.4
3,久久為軍,82.48
14,盛勢威楓,82.66
10,紅磚戰士,82.72
11,天蓬貓,83.33
5,日日獎,83.5
12,星鑽貴人,83.67
2,鬆啲,83.85
