馬匹編號,馬名,完成時間
4,創寶駒,69.17
1,醒目高球,69.28
2,川河石駒,69.64
7,海鑽石,69.74
11,豐功偉績,69.97
5,桃花俊,70.11
12,挺秀弘利,70.19
13,有你有我,70.26
9,錶之無限,70.5
