馬匹編號,馬名,平均比標準時間
2,昭易搵,-0.91
14,盈益善,-0.18
1,一起美麗,-0.12
3,開心勇駒,-0.1
5,超勁赤兔,-0.06
11,雙星報喜,0.15
13,紫荊拼搏,0.24
9,泰力,0.27
4,火悟空,0.35
8,凌登,0.42
12,穿甲金鷹,0.66
6,金勝名駒,0.67
7,巴閉仔,0.74
10,劍飛聲,2.43
