馬匹編號,馬名,平均比標準時間
2,顏色之皇,0.12
5,飛鷹翱翔,0.3
4,魔術控制,0.46
7,年少多好,0.49
1,賢者無敵,0.63
3,星際快車,0.68
6,八駿巨昇,1.03
