馬場,跑道,場地狀況,途程,場次,日期,名次,馬名,馬匹編號,今仗檔位,上仗檔位,該仗步速,該仗頭段,比標準頭段,該仗末段,比標準末段,完成時間,比標準時間,沿途走位,第一名,第二名,第三名,上仗騎師,今仗騎師,賽事班次,上仗負磅,今仗負磅
ST,dirt,好,1200,491,09/03/2025,12,八里旺,11,11,10,45.45,46.33,46.33,24.18,-44.37,70.51,1.96,8 12 12,自強不息,晶晶日上,假面騎士,麥當能,紀仁安,3,120,122
ST,grass,好/快,1200,532,23/03/2025,11,八里旺,11,11,12,46.24,46.92,46.92,23.21,-45.79,70.13,1.13,6 9 11,笑傲江湖,凱旋升,英勇快車,潘明輝,紀仁安,3,119,122
ST,grass,好,1000,589,13/04/2025,11,八里旺,11,11,12,33.78,34.3,34.3,23.15,-33.3,57.45,1.0,12 11 11,實現夢想,駿皇金,飛來閃耀,楊明綸,紀仁安,3,119,122
ST,grass,好,1000,660,10/05/2025,14,八里旺,11,11,3,33.65,34.61,34.61,23.62,-33.03,58.23,1.58,10 9 14,穿雲達月,展雄威,拉合爾,潘明輝,紀仁安,4,134,122
ST,grass,好,1200,699,25/05/2025,12,八里旺,11,11,7,46.9,47.38,47.38,23.49,-45.86,70.87,1.52,6 11 12,遨遊波士,合夥飛馳,綫路光驊,周俊樂,紀仁安,4,129,122
ST,grass,好,1000,046,28/09/2025,10,八里旺,11,11,3,33.85,34.45,34.45,22.77,-33.88,57.22,0.57,9 11 10,常嚐發財,飛龍在天,拉合爾,奧爾民,紀仁安,4,127,122
ST,grass,好,1200,086,12/10/2025,09,八里旺,11,11,8,45.65,46.69,46.69,23.78,-45.57,70.47,1.12,7 9 9,快活英雄,非凡時刻,亨驥,奧爾民,紀仁安,4,129,122
HV,grass,好,1000,193,19/11/2025,05,八里旺,11,11,5,33.89,34.41,34.41,23.35,-33.85,57.76,0.56,8 6 5,飛龍在天,品德寶寶,天下寵兒,希威森,紀仁安,4,122,122
HV,grass,好,1200,231,03/12/2025,05,八里旺,11,11,12,46.46,46.62,46.62,23.43,-46.47,70.05,0.15,3 3 5,團結戰靈,駿馬之寶,維港激流,楊明綸,紀仁安,4,122,122
HV,grass,好,1200,288,23/12/2025,10,八里旺,11,11,8,45.57,46.41,46.41,23.69,-46.21,70.1,0.2,8 9 10,加州本事,寶成智好,心裡有數,楊明綸,紀仁安,4,120,122
HV,grass,好,1200,347,14/01/2026,03,八里旺,11,11,8,45.51,46.27,46.27,23.6,-46.3,69.87,-0.03,5 5 3,幸運星球,比特星,八里旺,紀仁安,紀仁安,4,119,122
