日期,馬場,跑道,場地狀況,途程,場次,名次,馬名,馬匹編號,今仗檔位,上仗檔位,該仗步速,該仗頭段,比標準頭段,該仗末段,比標準末段,完成時間,比標準時間,前段位置,第一名,第二名,第三名,上仗騎師,今仗騎師,賽事班次,上仗負磅,今仗負磅
2025-04-13,ST,grass,好,1400,586,11,部族高手,12,13,2,58.06,59.06,0.46,23.44,0.04,82.5,0.5,11,笑喜喜,勁沙塵,綫路神驊,奧爾民,周俊樂 (-2),4,127,123
2025-05-10,ST,grass,好,1400,661,07,部族高手,12,13,11,59.17,59.89,1.29,22.9,-0.5,82.79,0.79,10,閃光燈,同心同樂,豐辰,霍宏聲,周俊樂 (-2),4,127,123
2025-06-08,ST,grass,好/快,1600,740,08,部族高手,12,13,7,71.75,72.59,1.49,23.16,-0.64,95.75,0.85,13,平海之星,準輝煌,彭玥,希威森,周俊樂 (-2),4,126,123
2025-12-20,ST,grass,好,1400,278,05,部族高手,12,13,2,58.1,58.78,0.18,23.47,0.07,82.25,0.25,8,嵐臣,威武年代,競駿天下,杜苑欣,周俊樂 (-2),4,122,123
2026-01-18,ST,grass,好/快,1600,360,10,部族高手,12,13,6,71.11,71.63,0.53,23.54,-0.26,95.17,0.27,4,細水長流,黃金騎士,凝妙星,田泰安,周俊樂 (-2),4,123,123
2026-02-01,ST,grass,好,1600,400,04,部族高手,12,13,10,71.05,71.25,0.15,23.6,-0.2,94.85,-0.05,3,火悟空,機械之星,滿洛城,紀仁安,周俊樂 (-2),4,119,123
2026-02-14,ST,grass,好/快,1800,437,06,部族高手,12,13,8,84.28,84.28,0.63,24.09,-0.11,108.37,0.52,2,八駿笑昇,大千雄心,愛心波,潘頓,周俊樂 (-2),4,120,123
2026-03-01,ST,grass,好,1200,479,08,部族高手,12,13,11,46.7,47.42,0.52,22.64,0.19,70.06,0.71,13,錶之浩瀚,逍遙人生,龍傲綾羅,蔡明紹,周俊樂 (-2),4,117,123
2026-03-29,ST,grass,好/快,1400,554,01,部族高手,12,13,5,58.36,58.8,-0.15,22.63,-0.72,81.43,-0.87,8,部族高手,金鑽精靈,飛躍凱旋,周俊樂,周俊樂 (-2),5,133,123
