日期,馬場,跑道,場地狀況,途程,場次,名次,馬名,馬匹編號,今仗檔位,上仗檔位,該仗步速,該仗頭段,比標準頭段,該仗末段,比標準末段,完成時間,比標準時間,前段位置,第一名,第二名,第三名,上仗騎師,今仗騎師,賽事班次,上仗負磅,今仗負磅
2025-03-05,HV,grass,好,1200,480,10,星光快驅,14,8,5,46.16,46.96,-0.24,23.84,1.14,70.8,0.9,8,金匯昇昇,砂漿金剛,競駿天下,布文,艾道拿,4,130,121
2025-04-06,ST,grass,好,1200,566,05,星光快驅,14,8,5,46.35,47.23,0.33,22.59,0.14,69.82,0.47,9,海藍寶,天星,幸運旅程,艾道拿,艾道拿,4,127,121
2025-10-22,HV,grass,好,1200,117,02,星光快驅,14,8,2,46.11,46.63,-0.57,23.81,1.11,70.44,0.54,8,勝多多,星光快驅,獵寶勤,希威森,艾道拿,4,128,121
2025-11-12,HV,grass,好/快,1200,174,05,星光快驅,14,8,3,46.68,47.68,0.48,22.62,-0.08,70.3,0.4,12,天天友福,官金騏,銀刺勇士,麥道朗,艾道拿,4,127,121
2025-12-07,ST,dirt,好,1200,241,03,星光快驅,14,8,7,45.14,46.22,-0.63,22.92,0.82,69.14,0.19,10,大番薯,星火燎原,星光快驅,麥道朗,艾道拿,4,128,121
2025-12-27,ST,dirt,好,1650,299,08,星光快驅,14,8,13,76.08,77.2,1.95,23.22,-0.58,100.42,1.37,13,巧眼光,川河型駒,精明選擇,潘頓,艾道拿,4,128,121
2026-02-08,ST,grass,好,1400,418,06,星光快驅,14,8,8,58.1,58.78,0.18,23.5,0.1,82.28,0.28,14,榮利雙收,進傲星,超風速,潘頓,艾道拿,4,125,121
2026-04-08,HV,grass,好,1200,589,10,星光快驅,14,8,7,46.73,47.69,0.49,22.88,0.18,70.57,0.67,10,你知我得,朗日自強,三強,艾兆禮,艾道拿,4,123,121
