horse_no,horses,win_odds,prev_win_odds,win_odds_change,win_amount,prev_win_amount,win_amount_increase,place_odds,prev_place_odds,place_odds_change,place_amount,prev_place_amount,place_amount_increase
4,精彩駿將,2.9,3.0,-0.03,399173.12,29074.1,370099.02,1.8,1.7,0.06,433172.67,35212.46,397960.21
10,泰泰精神,6.6,8.1,-0.19,175394.25,10768.19,164626.06,2.5,3.2,-0.22,311884.32,18706.62,293177.7
12,富國兄弟,8.5,7.8,0.09,136188.48,11182.35,125006.13,2.6,2.5,0.04,299888.77,23944.47,275944.3
1,星月飛雲,10.0,11.0,-0.09,115760.21,7929.3,107830.91,3.3,3.3,0.0,236276.0,18139.75,218136.25
5,星願無限,11.0,13.0,-0.15,105236.55,6709.41,98527.14,3.0,3.6,-0.17,259903.6,16628.1,243275.5
7,電源之駒,11.0,9.8,0.12,105236.55,8900.23,96336.32,2.6,2.5,0.04,299888.77,23944.47,275944.3
9,長勝隊長,12.0,13.0,-0.08,96466.84,6709.41,89757.43,3.6,3.6,0.0,216586.33,16628.1,199958.23
8,椒椒醒,15.0,13.0,0.15,77173.47,6709.41,70464.06,4.1,3.2,0.28,190173.37,18706.62,171466.75
6,晶晶日上,16.0,18.0,-0.11,72350.13,4845.68,67504.45,4.1,4.3,-0.05,190173.37,13921.2,176252.17
3,傑出漢子,17.0,12.0,0.42,68094.24,7268.52,60825.72,3.8,4.3,-0.12,205187.05,13921.2,191265.85
2,安康萬里,23.0,18.0,0.28,50330.52,4845.68,45484.84,6.1,5.2,0.17,127821.44,11511.76,116309.68
11,驍將,43.0,32.0,0.34,26920.98,2725.7,24195.28,10.0,7.0,0.43,77971.08,8551.6,69419.48
