馬匹編號,馬名,平均比標準時間
4,日出東方,-0.18
2,北地烈馬,0.11
1,大愛無疆,0.22
8,領航多福,0.54
13,燊輝之星,0.84
3,包裝戰將,0.88
14,不勞而獲,0.94
5,幸運二十,1.54
10,精彩勇將,1.58
