馬匹編號,馬名,完成時間
13,盛勢威楓,82.18
14,文武全能,82.49
3,共創歡欣,82.51
9,龍傲綾羅,82.54
4,龍城強將,83.1
11,無極勇將,83.66
8,保羅輝煌,83.74
