馬匹編號,馬名,平均比標準時間
9,步風雷,-0.75
3,凝妙星,-0.3
4,蜜蜜送,-0.23
1,大千雄心,-0.14
5,森林之王,0.08
7,同益善,0.12
12,竣誠駒,0.27
8,風火恆雲,0.3
14,知恩圖報,0.36
13,管之友,0.5
6,小飛俠,0.57
11,富喜來,1.11
10,發財金戈,1.17
2,智多多寶,1.38
