馬匹編號,馬名,平均比標準時間
6,錶之浩瀚,-0.14
3,鼓浪好友,0.09
13,部族高手,0.25
12,龍傲綾羅,0.32
4,逍遙人生,0.45
5,遨遊波士,0.52
11,豐功偉績,0.55
9,駿美一生,0.66
2,笑盈喜,0.81
10,帶贏來,0.86
1,君子,1.81
14,同有運,2.66
