馬匹編號,馬名,完成時間
3,奔放,120.96
1,君子傳承,121.02
11,火焰閃爍,121.11
2,話你知,121.18
12,豐辰,121.28
7,愛心神駒,121.5
14,清雲龍駒,121.92
6,優才,122.1
10,發財先鋒,123.21
