馬匹編號,馬名,完成時間
13,心雄雄,81.4
2,綠野飛馳,81.53
7,新力好,81.78
6,同心同樂,81.8
1,駿奕快車,81.83
9,加州熱浪,81.89
11,金滙千帥,81.94
5,做好自己,81.97
10,閃光燈,82.23
