馬匹編號,馬名,完成時間
4,友瑩仁,81.38
1,威武年代,81.54
9,幸運愉快,81.76
12,金運來,82.03
7,綫路福將,82.14
2,開心五月,82.41
13,知恩圖報,82.45
8,星辰千帥,82.5
11,隋我同來,82.54
10,最好玩,82.55
3,鋁神,82.64
