馬匹編號,馬名,平均比標準時間
6,太陽勇士,-0.22
1,安遇,-0.09
10,桃花開,-0.09
9,至尊瑰寶,-0.02
11,喜尊龍,0.0
8,精英雄心,0.06
2,和平波,0.22
3,永遠美麗,0.42
5,包裝福星,0.63
4,華麗再勝,0.72
7,遨遊武士,1.34
