馬匹編號,馬名,完成時間
1,君子傳承,121.05
7,極光之子,121.22
6,愛心神駒,121.25
4,盈好威楓,121.3
13,清雲龍駒,121.7
5,優才,122.22
14,安可,122.6
9,星價,123.4
2,當年情,124.2
