馬匹編號,馬名,完成時間
7,哈羅威,81.13
3,綠野飛馳,81.64
2,大眾福星,81.77
8,新力好,82.13
12,金滙千帥,82.14
14,榮利雙收,82.22
6,巴閉仔,82.29
10,加州熱浪,82.29
9,精彩動力,82.46
1,潮州精神,82.47
