馬匹編號,馬名,完成時間
10,暴風一族,69.35
6,烈焰光芒,69.41
2,怡昌光輝,69.5
7,龍之尊,69.9
12,非凡時刻,70.1
11,閃電武士,70.23
3,仁者荃承,70.26
9,瑰麗人生,70.72
