馬匹編號,馬名,平均比標準時間
3,太陽勇士,-0.47
2,加州動員,-0.3
8,盈好威楓,-0.24
10,火焰閃爍,-0.18
1,安遇,-0.17
9,一起美麗,-0.02
6,桃花開,0.15
5,包裝福星,0.63
7,嘉應傳承,1.57
4,知足常樂,2.31
