馬匹編號,馬名,完成時間
4,黃金騎士,94.84
11,隼風雲,95.22
1,穿甲金鷹,95.29
6,捷威,95.34
5,爆出美麗,95.73
12,手到再來,95.99
3,八仟財陞,96.32
