馬匹編號,馬名,完成時間
4,天然數字,94.08
1,膨才,94.29
5,泰力,94.35
9,安都,94.38
6,超勁赤兔,94.41
7,榮駿大道,94.69
14,紫荊拼搏,94.71
8,紫辰之星,94.72
12,雙星報喜,94.92
13,劍飛聲,96.26
