馬匹編號,馬名,平均比標準時間
11,爆得美麗,-0.28
2,納百川,-0.08
12,凡凡有餘,-0.05
7,一定掂,0.01
6,開心三寶,0.07
8,豐盛,0.1
4,嘉應勇將,0.16
1,瑪瑙,0.4
3,電訊巴打,0.42
9,超勝無敵,0.61
5,飛輪步,1.01
10,友贏威馳,1.19
