馬匹編號,馬名,平均比標準時間
8,比特星,0.06
1,維港激流,0.38
5,北地烈馬,0.58
3,交學費,0.73
7,佳運發,0.75
11,雪茄福星,0.9
10,明月清風,1.02
4,又要威,1.08
2,新力飆,1.09
9,多多開心,1.1
12,快樂之友,1.2
