日期,馬場,跑道,場地狀況,途程,場次,名次,馬名,馬匹編號,今仗檔位,上仗檔位,該仗步速,該仗頭段,比標準頭段,該仗末段,比標準末段,完成時間,比標準時間,沿途走位,第一名,第二名,第三名,上仗騎師,今仗騎師,賽事班次,上仗負磅,今仗負磅
2026-02-08,ST,dirt,好,1200,422,12,幸運大夫,12,4,4,44.64,45.36,-1.14,24.76,2.71,70.12,1.57,7 6 12,錶之極光,穿甲戰鷹,時時歡欣,希威森,楊明綸,3,119,120
2026-03-01,ST,grass,好,1200,480,08,幸運大夫,12,4,1,45.97,46.53,-0.12,23.5,1.15,70.03,1.03,7 7 8,閃耀天河,米奇,俏眼光,梁家俊,楊明綸,3,122,120
