日期,馬場,跑道,場地狀況,途程,場次,名次,馬名,馬匹編號,今仗檔位,上仗檔位,該仗步速,該仗頭段,比標準頭段,該仗末段,比標準末段,完成時間,比標準時間,前段位置,第一名,第二名,第三名,上仗騎師,今仗騎師,賽事班次,上仗負磅,今仗負磅
2026-03-15,ST,grass,好/快,1400,525,08,騰龍踏雪,12,2,5,57.96,58.76,0.26,23.25,0.1,82.01,0.36,7,一世美麗,千帆駒,包裝明將,金誠剛,金誠剛,3,124,121
2026-04-06,ST,grass,好,1400,581,10,騰龍踏雪,12,2,5,58.66,59.22,0.72,23.22,0.07,82.44,0.79,9,千帆駒,一世美麗,超勁赤兔,金誠剛,金誠剛,3,123,121
