馬匹編號,馬名,完成時間
10,明月清風,70.06
2,巴閉王,70.1
5,超霸勝,70.16
4,三強,70.27
1,凱皇寶,70.39
6,神異金剛,70.55
9,有盈勇士,70.59
8,順成之星,70.8
