馬匹編號,馬名,完成時間
8,競駿輝煌,68.69
4,勇敢巨星,69.23
10,小霸王,69.37
9,得道猴王,69.54
7,友愛心得,69.55
6,翠紅,69.73
2,魔術控制,70.01
