馬匹編號,馬名,完成時間
3,電訊驕陽,99.47
8,華美之威,99.88
11,極速之子,100.16
10,龍又生,100.22
12,勁爽,100.54
6,始終如一,100.76
7,神駒馬靈,100.8
4,至旺財,100.84
2,幸運福星,101.23
