馬場,跑道,場地狀況,途程,場次,日期,名次,馬名,馬匹編號,今仗檔位,上仗檔位,該仗步速,該仗頭段,比標準頭段,該仗末段,比標準末段,完成時間,比標準時間,沿途走位,第一名,第二名,第三名,上仗騎師,今仗騎師,賽事班次,上仗負磅,今仗負磅
HV,grass,好/快,1000,822,09/07/2025,08,問鼎巔峰,12,5,2,33.97,35.05,35.05,22.56,-34.64,57.61,0.41,12 12 8,幸運二十,天火同人,瑤瑤日上,田泰安,田泰安,4,128,120
HV,grass,好/快,1200,033,17/09/2025,09,問鼎巔峰,12,5,2,46.12,47.36,47.36,23.11,-46.79,70.47,0.57,12 12 9,長勝金剛,錶之多多,新力,艾兆禮,田泰安,4,126,120
ST,grass,好,1000,046,28/09/2025,14,問鼎巔峰,12,5,9,33.85,34.33,34.33,23.33,-33.32,57.66,1.01,10 8 14,常嚐發財,飛龍在天,拉合爾,潘大衛,田泰安,4,124,120
ST,grass,好,1400,183,15/11/2025,12,問鼎巔峰,12,5,11,58.72,58.8,-9.75,25.37,11.92,84.17,2.17,3 2 2 12,鬥志波,黃金騎士,大數據,潘大衛,田泰安,4,124,120
HV,grass,好,1200,250,10/12/2025,09,問鼎巔峰,12,5,3,46.11,46.47,46.47,24.2,-45.7,70.67,0.77,7 8 9,三強,東來欣賞,紅錢到,潘大衛,田泰安,4,120,120
ST,grass,好/快,1200,336,11/01/2026,07,問鼎巔峰,12,5,9,46.8,47.44,47.44,22.88,-46.47,70.32,0.97,9 8 7,精英高球,逍遙人生,大愛無疆,潘大衛,田泰安,4,119,120
