馬匹編號,馬名,完成時間
5,十二神將,82.0
13,凱旋幸運,82.05
7,精算激流,82.12
3,紫荊歡呼,82.26
4,活力拍檔,82.34
10,加州勇勝,82.44
2,金發盛世,82.6
11,趣盈,82.71
12,跑得好快,83.74
