馬匹編號,馬名,完成時間
12,飛來閃耀,56.54
3,會長之寶,56.72
2,國千金,56.83
1,英雄豪傑,57.06
4,俏眼光,57.14
6,精彩福星,57.26
13,勝萬金,57.37
14,興馳千里,57.68
8,領航君子,57.8
