馬匹編號,馬名,完成時間
3,一生好彩,93.82
4,天然數字,94.08
6,超輕鬆,94.38
10,安都,94.44
8,紫荊盛勢,94.72
9,高高至高,95.19
2,星幻,95.37
12,幸運糖,96.0
