馬匹編號,馬名,完成時間
2,嵐臣,82.11
6,自動自覺,82.16
5,團結戰靈,82.39
1,戀愛狂,82.72
9,真叻仔,82.77
11,有情有義,82.85
13,文武全能,82.9
