horse_no,horses,win_odds,prev_win_odds,win_odds_change,win_amount,prev_win_amount,win_amount_increase,place_odds,prev_place_odds,place_odds_change,place_amount,prev_place_amount,place_amount_increase
6,時時歡欣,3.0,3.0,0.0,7459486.65,7447883.3,11603.35,1.3,1.3,0.0,14412000.52,14395114.04,16886.48
11,閃耀天河,3.3,3.3,0.0,6781351.5,6770803.0,10548.5,1.3,1.3,0.0,14412000.52,14395114.04,16886.48
7,燈胆將軍,4.2,4.2,0.0,5328204.75,5319916.64,8288.11,1.5,1.5,0.0,12490400.45,12475765.5,14634.95
9,競駿輝煌,7.2,7.2,0.0,3108119.44,3103284.71,4834.73,1.9,1.9,0.0,9860842.46,9849288.55,11553.91
4,錶之星河,10.0,10.0,0.0,2237846.0,2234364.99,3481.01,2.3,2.3,0.0,8145913.34,8136368.8,9544.54
1,信心星,20.0,20.0,0.0,1118923.0,1117182.5,1740.5,4.0,4.0,0.0,4683900.17,4678412.06,5488.11
3,天天同樂,39.0,39.0,0.0,573806.67,572914.1,892.57,8.4,8.4,0.0,2230428.65,2227815.27,2613.38
8,愛馬善,54.0,54.0,0.0,414415.92,413771.29,644.63,10.0,10.0,0.0,1873560.07,1871364.83,2195.24
5,維港智能,130.0,130.0,0.0,172142.0,171874.23,267.77,21.0,21.0,0.0,892171.46,891126.11,1045.35
10,飲杯,141.0,141.0,0.0,158712.48,158465.6,246.88,23.0,23.0,0.0,814591.33,813636.88,954.45
