馬匹編號,馬名,平均比標準時間
3,勇霸龍,-0.04
2,北地烈馬,0.05
4,天天友福,0.09
11,賢者威楓,0.1
9,快樂神駒,0.12
8,川河石駒,0.24
5,金發盛世,0.32
6,龍威心得,0.41
1,馬達,0.59
10,歷勝,0.8
7,方圓星,1.04
12,飛越晨曦,1.32
