馬匹編號,馬名,平均比標準時間
1,安可,-0.68
9,君智盛,-0.27
10,竣誠駒,-0.16
5,蜜蜜送,-0.12
2,浪漫老撾,-0.07
11,夢照發,-0.01
7,獎星,0.23
4,香港神駒,0.26
3,大千氣象,0.37
12,揚威四海,0.51
8,龍船快,1.08
6,一支箭,1.4
