日期,馬場,跑道,場地狀況,途程,場次,名次,馬名,馬匹編號,今仗檔位,上仗檔位,該仗步速,該仗頭段,比標準頭段,該仗末段,比標準末段,完成時間,比標準時間,前段位置,第一名,第二名,第三名,上仗騎師,今仗騎師,賽事班次,上仗負磅,今仗負磅
2024-12-08,ST,grass,好,1200,244,03,里見夢境,2,8,4,45.65,46.05,0.1,22.22,0.02,68.27,0.12,7,嘉應高昇,驕陽明駒,里見夢境,莫雷拉,莫雷拉,0,126,126
2025-04-27,ST,grass,好,1200,624,02,里見夢境,2,8,6,45.78,46.34,0.39,21.89,-0.31,68.23,0.08,9,嘉應高昇,里見夢境,驕陽明駒,莫雷拉,莫雷拉,0,126,126
2025-12-14,ST,grass,好,1200,258,09,里見夢境,2,8,4,45.16,45.84,-0.11,23.14,0.94,68.98,0.83,7,嘉應高昇,精算暴雪,舉步生風,莫雅,莫雷拉,0,126,126
