馬匹編號,馬名,完成時間
3,睿智多寶,94.7
9,君達得,94.79
5,勤德天下,95.0
14,江南勇士,95.24
10,萬事勝利,95.74
1,熒光,95.97
7,鴻圖大展,96.26
