馬匹編號,馬名,平均比標準時間
1,奮鬥心,-0.29
8,盛勢威楓,-0.24
4,加州星馳,-0.16
11,林寶精神,-0.06
14,午夜快車,0.08
7,風繼續吹,0.23
9,花開,0.24
6,艾莉奧,0.51
12,川河型駒,0.64
5,有派頭,0.7
2,超加加,0.77
3,精彩動力,0.81
13,旭能精英,1.06
10,保羅輝煌,1.06
