馬匹編號,馬名,平均比標準時間
10,大利好運,-0.16
4,風起雲湧,-0.08
2,光輝歲月,-0.06
12,古惑大師,-0.0
1,領創動力,0.01
13,捷足奔馳,0.02
9,一鹿歡騰,0.46
3,管之友,0.55
6,十力,0.74
14,樂矚心機,0.75
11,開心三多,0.76
5,怪獸叉燒,0.76
7,閃耀威龍,0.9
8,香港精神,0.96
