馬匹編號,馬名,平均比標準時間
11,超開心,-0.19
9,君達得,-0.14
3,睿智多寶,0.04
5,勤德天下,0.1
6,瑞祺威楓,0.24
12,頌星,0.38
14,江南勇士,0.55
13,挺秀弘利,0.72
4,風捲殘雲,0.85
2,家傳之寶,0.87
8,飛躍星伴,0.87
10,萬事勝利,0.92
1,熒光,1.53
7,鴻圖大展,1.54
