日期,馬場,跑道,場地狀況,途程,場次,名次,馬名,馬匹編號,今仗檔位,上仗檔位,該仗步速,該仗頭段,比標準頭段,該仗末段,比標準末段,完成時間,比標準時間,前段位置,第一名,第二名,第三名,上仗騎師,今仗騎師,賽事班次,上仗負磅,今仗負磅
2026-01-01,ST,grass,好,1200,311,12,幸運糖,14,12,5,46.09,47.37,0.72,22.7,0.35,70.07,1.07,14,扶搖勢勁,跨境寶馬,開心指數,梁家俊,巴度,3,120,117
2026-01-18,ST,grass,好/快,1600,364,12,幸運糖,14,12,2,70.85,71.09,0.19,24.91,1.11,96.0,1.3,4,錶之宇宙,友瑩光,幸運派彩,梁家俊,巴度,3,123,117
2026-02-14,ST,grass,好/快,1600,443,14,幸運糖,14,12,7,71.44,72.4,1.5,25.59,1.79,97.99,3.29,12,紫荊盛勢,凌登,安都,梁家俊,巴度,3,120,117
2026-03-15,ST,grass,好/快,1000,520,06,幸運糖,14,12,2,33.02,34.1,-1.7,21.68,1.03,55.78,-0.67,13,英雄豪傑,興馳千里,好評如潮,巴度,巴度,3,116,117
2026-04-06,ST,grass,好,1000,579,03,幸運糖,14,12,12,33.24,33.48,-2.32,22.12,1.47,55.6,-0.85,3,會長之寶,好評如潮,幸運糖,巴度,巴度,3,118,117
