馬匹編號,馬名,平均比標準時間
1,佳登,0.14
9,先到先得,0.19
4,活力精神,0.27
3,知道穩勝,0.31
5,都靈勇士,0.43
6,極速滿貫,0.49
12,多利神駒,0.75
8,準希望,0.76
7,北海盜,0.97
2,傲然,1.06
10,耀昌勝世,1.13
11,至高心得,1.34
