馬匹編號,馬名,完成時間
8,加州本事,69.52
3,精彩福星,69.58
1,乘數表,69.62
5,福星小子,69.68
2,粵港資駒,69.73
7,鈁糖武士,69.77
6,好節拍,69.79
10,輕功猛男,69.99
4,飛馬座,70.05
