馬匹編號,馬名,完成時間
3,知道穩勝,99.95
1,佳登,100.24
4,活力精神,100.37
10,耀昌勝世,100.43
5,都靈勇士,100.53
6,極速滿貫,100.59
12,多利神駒,100.63
9,先到先得,100.78
7,北海盜,100.98
11,至高心得,101.02
