馬匹編號,馬名,平均比標準時間
1,一起美麗,-0.24
2,一定掂,-0.18
3,非凡豪傑,-0.04
12,心雄雄,0.0
5,瑪瑙,0.07
7,凌登,0.14
10,富國兄弟,0.48
8,加州活力,0.58
4,丞匡掠影,0.74
6,蓮冠皇,0.76
11,熒光,0.88
