馬匹編號,馬名,完成時間
1,維港激流,69.92
3,中環精英,70.06
4,棒棒糖,70.06
9,有你有我,70.08
10,同喜,70.19
7,加州得力,70.38
6,尚旋,70.4
11,友運行,70.53
12,運來勇士,70.79
