馬匹編號,馬名,完成時間
2,星運少爵,70.17
4,皇帝英豪,70.19
11,精益大師,70.43
10,前衛火影,70.5
7,最感,70.71
1,莊家班,70.73
6,你知我得,70.77
5,鳳翼天翔,71.0
