馬匹編號,馬名,平均比標準時間
12,駟跑得,-0.06
1,浪漫老撾,0.12
10,時間寶,0.26
3,佳福駒,0.28
6,知道穩勝,0.3
8,寶成智星,0.32
4,活力精神,0.35
11,滿洛城,0.44
7,隨緣得勝,0.46
9,綻放的心,0.8
5,趣盈,0.86
2,鬆啲,1.18
