日期,馬場,跑道,場地狀況,途程,場次,名次,馬名,馬匹編號,今仗檔位,上仗檔位,該仗步速,該仗頭段,比標準頭段,該仗末段,比標準末段,完成時間,比標準時間,沿途走位,第一名,第二名,第三名,上仗騎師,今仗騎師,賽事班次,上仗負磅,今仗負磅
2025-12-27,ST,grass,好,1200,294,06,我最好,11,3,5,45.36,46.24,-0.66,23.22,0.77,69.46,0.11,5 5 6,志滿同行,小魔怪,凱旋王者,艾兆禮,艾兆禮,4,127,123
2026-01-18,ST,grass,好,1200,355,09,我最好,11,3,10,46.07,47.15,0.25,22.91,0.46,70.06,0.71,11 11 9,冷娃,綫路英雄,銳目,艾兆禮,艾兆禮,4,128,123
2026-02-14,ST,grass,好/快,1400,435,11,我最好,11,3,1,58.43,58.67,0.07,23.58,0.18,82.25,0.25,4 3 4 11,活力拍檔,光年程祥,加州勇勝,艾兆禮,艾兆禮,4,125,123
