horse_no,horses,win_odds,prev_win_odds,win_odds_change,win_amount,prev_win_amount,win_amount_increase,place_odds,prev_place_odds,place_odds_change,place_amount,prev_place_amount,place_amount_increase
4,日出東方,5.2,5.3,-0.02,105428.81,64249.6,41179.21,1.9,2.1,-0.1,218582.45,119699.64,98882.81
1,大愛無疆,4.7,4.5,0.04,116644.64,75671.75,40972.89,2.6,2.5,0.04,159733.33,100547.7,59185.63
11,步步合拍,6.3,5.9,0.07,87020.61,57715.74,29304.87,2.2,1.9,0.16,188775.75,132299.61,56476.14
6,佐治傳奇,9.9,10.0,-0.01,55376.75,34052.29,21324.46,3.4,3.7,-0.08,122149.01,67937.64,54211.37
13,燊輝之星,10.0,10.0,0.0,54822.98,34052.29,20770.69,2.7,3.5,-0.23,153817.28,71819.79,81997.49
8,領航多福,13.0,14.0,-0.07,42171.52,24323.06,17848.46,3.3,3.3,0.0,125850.5,76172.5,49678.0
12,天外富天,12.0,12.0,0.0,45685.82,28376.91,17308.91,3.9,3.8,0.03,106488.88,66149.8,40339.08
3,包裝戰將,16.0,19.0,-0.16,34264.36,17922.26,16342.1,5.2,5.6,-0.07,79866.66,44887.37,34979.29
2,北地烈馬,11.0,10.0,0.1,49839.07,34052.29,15786.78,3.5,3.2,0.09,118659.04,78552.89,40106.15
5,幸運二十,20.0,20.0,0.0,27411.49,17026.14,10385.35,6.0,5.7,0.05,69217.77,44099.87,25117.9
14,不勞而獲,22.0,21.0,0.05,24919.54,16215.37,8704.17,5.4,4.9,0.1,76908.64,51299.85,25608.79
10,精彩勇將,57.0,62.0,-0.08,9618.07,5492.3,4125.77,13.0,13.0,0.0,31946.67,19336.1,12610.57
7,猶有心得,58.0,62.0,-0.06,9452.24,5492.3,3959.94,12.0,13.0,-0.08,34608.89,19336.1,15272.79
9,電子騰飛,44.0,38.0,0.16,12459.77,8961.13,3498.64,10.0,8.8,0.14,41530.67,28564.69,12965.98
