horse_no,horses,win_odds,prev_win_odds,win_odds_change,win_amount,prev_win_amount,win_amount_increase,place_odds,prev_place_odds,place_odds_change,place_amount,prev_place_amount,place_amount_increase
3,扶搖勢勁,5.3,5.6,-0.05,49382.94,31270.3,18112.64,1.9,2.1,-0.1,93857.64,53647.39,40210.25
7,紅運光輝,6.8,7.9,-0.14,38489.65,22166.29,16323.36,3.3,3.9,-0.15,54039.25,28887.06,25152.19
2,增強,9.2,10.0,-0.08,28448.87,17511.37,10937.5,2.9,3.1,-0.06,61492.94,36341.78,25151.16
9,香港仔,8.3,8.0,0.04,31533.69,21889.21,9644.48,2.6,2.3,0.13,68588.28,48982.4,19605.88
1,開心指數,5.7,4.8,0.19,45917.47,36482.02,9435.45,3.5,3.0,0.17,50951.29,37553.17,13398.12
4,快活英雄,12.0,14.0,-0.14,21810.8,12508.12,9302.68,2.8,3.7,-0.24,63689.12,30448.52,33240.6
13,蹺妙,11.0,12.0,-0.08,23793.6,14592.81,9200.79,3.3,3.5,-0.06,54039.25,32188.44,21850.81
5,臻至辰,11.0,10.0,0.1,23793.6,17511.37,6282.23,2.9,3.6,-0.19,61492.94,31294.31,30198.63
12,穿甲戰鷹,14.0,14.0,0.0,18694.97,12508.12,6186.85,4.1,3.5,0.17,43495.01,32188.44,11306.57
11,美麗邂逅,18.0,15.0,0.2,14540.53,11674.24,2866.29,4.6,3.6,0.28,38767.29,31294.31,7472.98
10,龍虎精神,22.0,19.0,0.16,11896.8,9216.51,2680.29,6.5,5.3,0.23,27435.31,21256.51,6178.8
8,星火燎原,36.0,31.0,0.16,7270.27,5648.83,1621.44,8.2,6.6,0.24,21747.5,17069.62,4677.88
6,贏完又贏,45.0,41.0,0.1,5816.21,4271.07,1545.14,10.0,9.2,0.09,17832.95,12245.6,5587.35
